time,latitude,longitude,humidity (r),temperature (t),u-component of wind (u),v-component of wind (v)
2024-01-01 06:00:00,31.25,-104.0,-0.6860456480560698,0.8282528086197364,,
2024-01-01 06:00:00,31.25,-103.25,-0.6829475777950954,0.8100145491930039,,0.1026999950354216
2024-01-01 06:00:00,31.25,-103.0,,0.7999212677793816,0.9826945084957316,0.0593004145041659
2024-01-01 06:00:00,31.25,-100.75,,0.7340515685871872,,
2024-01-01 06:00:00,31.25,-100.5,-0.6701127172742595,,,-0.4517600347466783
2024-01-01 06:00:00,31.25,-100.0,-0.6745385352476538,,,
2024-01-01 06:00:00,31.5,-110.0,-0.6727682080582961,,,
2024-01-01 06:00:00,31.5,-109.75,,0.7675172379324715,1.51977240126335,
2024-01-01 06:00:00,31.5,-109.25,,,1.5115791553737588,0.6843354762150964
2024-01-01 06:00:00,31.5,-107.25,-0.6864882321738108,0.8323252976262915,1.3485630567567364,0.4961354301133233
2024-01-01 06:00:00,31.5,-107.0,,0.8349816628954811,,0.474232848924585
2024-01-01 06:00:00,31.5,-106.75,,0.8378148169795167,,0.4539526611594776
2024-01-01 06:00:00,31.5,-105.5,,0.8434811251475876,1.1934575536087928,0.3744543658233839
2024-01-01 06:00:00,31.5,-105.25,,,1.1787659517872089,0.3582302239180586
2024-01-01 06:00:00,31.5,-104.75,,,1.1612495815870314,
2024-01-01 06:00:00,31.5,-104.25,-0.6851604891021941,,1.15164366220372,
2024-01-01 06:00:00,31.5,-103.0,-0.6802920916518618,,,0.0876926638768302
2024-01-01 06:00:00,31.5,-101.5,-0.665686899300865,,1.1705728505498292,-0.1909569691937508
2024-01-01 06:00:00,31.5,-101.0,,0.7204161646115421,,
2024-01-01 06:00:00,31.5,-100.25,,0.7407786096443228,,-0.4412143632751185
2024-01-01 06:00:00,31.75,-109.25,,0.7779640969757804,1.6271313918718868,0.6887971411976879
2024-01-01 06:00:00,31.75,-108.5,-0.6811772506057375,,1.5788197231436651,0.6259285653559253
2024-01-01 06:00:00,31.75,-107.5,,,,0.5391294165458861
2024-01-01 06:00:00,31.75,-107.25,,0.8199301351824706,,
2024-01-01 06:00:00,31.75,-106.75,,,1.43445030710445,
2024-01-01 06:00:00,31.75,-106.5,,,1.412978132886994,
2024-01-01 06:00:00,31.75,-106.0,-0.685603068579132,,,
2024-01-01 06:00:00,31.75,-105.5,-0.685603068579132,,,0.4069026496340344
2024-01-01 06:00:00,31.75,-101.25,,,1.3146601947773755,
2024-01-01 06:00:00,31.75,-100.5,,,1.3618414064757565,-0.3410302922014604
2024-01-01 06:00:00,31.75,-100.25,-0.6665720628955439,,,
2024-01-01 06:00:00,32.0,-110.0,,0.7244886536180972,1.7316650354929846,0.7212454250083384
2024-01-01 06:00:00,32.0,-109.25,,0.7652153569022729,,0.6762234052624337
2024-01-01 06:00:00,32.0,-108.5,,,1.689004205391852,0.6157885026237242
2024-01-01 06:00:00,32.0,-108.25,-0.6798495075341208,,1.6717703409599751,0.5967251099263399
2024-01-01 06:00:00,32.0,-108.0,,,1.653971175687074,
2024-01-01 06:00:00,32.0,-107.5,,,1.6186554955617822,0.5508919350024231
2024-01-01 06:00:00,32.0,-107.25,-0.6811772506057375,,1.6011392700138156,0.5379126214781629
2024-01-01 06:00:00,32.0,-106.75,,0.8119619459842062,1.5646937114675292,
2024-01-01 06:00:00,32.0,-105.75,-0.6838327413897742,0.8211694701049902,,
2024-01-01 06:00:00,32.0,-105.25,,,,0.4178539506118543
2024-01-01 06:00:00,32.0,-105.0,,,,0.3923009219192416
2024-01-01 06:00:00,32.0,-104.75,,0.8156808573610748,,0.3630974664896562
2024-01-01 06:00:00,32.0,-104.25,-0.6811772506057375,0.8068269108699722,1.4067628613321477,
2024-01-01 06:00:00,32.0,-104.0,,0.8024008442337254,1.401112312009482,
2024-01-01 06:00:00,32.0,-102.75,,,,0.105539219972688
2024-01-01 06:00:00,32.0,-102.25,-0.6696701331565184,,,
2024-01-01 06:00:00,32.0,-101.5,,0.7211233198709203,1.4149562518739496,-0.0838776326186041
2024-01-01 06:00:00,32.0,-101.25,-0.6634739926345694,0.7166972532346735,1.4321901163058262,
2024-01-01 06:00:00,32.0,-100.5,,,,-0.2935746719366586
2024-01-01 06:00:00,32.0,-100.0,,0.7331649046850495,,
2024-01-01 06:00:00,32.25,-109.75,-0.6630314131576315,,,
2024-01-01 06:00:00,32.25,-109.5,-0.666129483418606,,1.815010023230406,
2024-01-01 06:00:00,32.25,-109.25,,,1.8124670373590588,
2024-01-01 06:00:00,32.25,-106.75,,0.8032856949172539,,
2024-01-01 06:00:00,32.25,-105.75,,0.8174505587281268,1.6093326605556175,
2024-01-01 06:00:00,32.25,-105.25,,0.8167434034687486,,
2024-01-01 06:00:00,32.25,-104.75,,0.8101913380078445,,0.3833776542547635
2024-01-01 06:00:00,32.25,-104.25,-0.6794069234163798,,,
2024-01-01 06:00:00,32.25,-103.0,-0.6727682080582961,,,
2024-01-01 06:00:00,32.25,-102.75,,0.7581311117782222,1.4963231206244152,0.1420435382213248
2024-01-01 06:00:00,32.25,-101.0,-0.6630314131576315,,1.5548052863159174,
2024-01-01 06:00:00,32.5,-110.0,-0.6532946228977701,0.6727829116274712,,
2024-01-01 06:00:00,32.5,-109.0,,0.7287388380488028,1.865016292611804,0.5857738193319708
2024-01-01 06:00:00,32.5,-108.75,-0.6674572264902228,0.7388312128531205,,
2024-01-01 06:00:00,32.5,-108.25,-0.6709978808689383,0.7545908024348138,,
2024-01-01 06:00:00,32.5,-108.0,-0.6723256239405551,0.7613196567105586,,0.5452134645686576
2024-01-01 06:00:00,32.5,-106.75,-0.6789643485802451,,,0.5419686361875926
2024-01-01 06:00:00,32.5,-103.75,-0.6745385352476538,0.7751300362824352,,
2024-01-01 06:00:00,32.5,-102.25,,,1.607354541568662,
2024-01-01 06:00:00,32.5,-100.75,-0.6630314131576315,,1.6545364765280983,
2024-01-01 06:00:00,32.75,-109.75,,0.6524204665946904,1.854280639459709,
2024-01-01 06:00:00,32.75,-109.5,,0.666409448200022,,
2024-01-01 06:00:00,32.75,-107.75,-0.6678998106079638,,1.9110677705414,0.5172268145902461
2024-01-01 06:00:00,32.75,-106.5,-0.678521764462504,,,0.5241220800917348
2024-01-01 06:00:00,32.75,-106.25,,,,0.51682123700124
2024-01-01 06:00:00,32.75,-105.75,-0.6820624188412195,,,0.490862589185818
2024-01-01 06:00:00,32.75,-105.5,-0.6825049983181575,0.8144406158292454,,
2024-01-01 06:00:00,32.75,-104.25,,,,0.3598526381085911
2024-01-01 06:00:00,32.75,-102.0,-0.6683423900849016,,,0.1290642246970646
2024-01-01 06:00:00,32.75,-101.25,-0.6652443198239271,,,
2024-01-01 06:00:00,32.75,-100.5,,0.714926645258317,,
2024-01-01 06:00:00,33.0,-109.25,,0.6322348103767556,1.854280639459709,
2024-01-01 06:00:00,33.0,-108.75,,0.6547232542341936,1.888183501439069,
2024-01-01 06:00:00,33.0,-108.25,,0.6791581882735295,1.916718609168488,
2024-01-01 06:00:00,33.0,-108.0,,,1.9285844300460009,
2024-01-01 06:00:00,33.0,-107.5,-0.6634739926345694,0.7228948344565813,,
2024-01-01 06:00:00,33.0,-106.75,,0.7680494175956131,,
2024-01-01 06:00:00,33.0,-105.75,,0.8041705456007773,1.8627561018131795,
2024-01-01 06:00:00,33.0,-105.5,,0.8055875759474525,,
2024-01-01 06:00:00,33.0,-103.75,-0.6718830444636171,,,
2024-01-01 06:00:00,33.0,-103.25,,0.754414013619968,,0.2986065076077136
2024-01-01 06:00:00,33.0,-102.5,,0.7529969832732979,,0.2223530406526848
2024-01-01 06:00:00,33.0,-101.75,-0.6687849742026426,0.7469761908662307,1.7378807410044652,
2024-01-01 06:00:00,33.0,-101.25,-0.666129483418606,0.7336961777388864,,0.0033271249307937
2024-01-01 06:00:00,33.0,-100.75,,0.7163427689956773,1.7350556833214483,-0.1106474771458416
2024-01-01 06:00:00,33.0,-100.5,-0.6608185111321391,0.7087299706457136,,
2024-01-01 06:00:00,33.0,-100.0,-0.6586055998250402,,1.7503118627230028,-0.2826233813422893
2024-01-01 06:00:00,33.25,-109.75,-0.621871312966268,,1.7407057986874808,0.4989746601384806
2024-01-01 06:00:00,33.25,-108.75,,0.6028416300380289,1.8421323128138944,0.4316444712313808
2024-01-01 06:00:00,33.25,-107.75,,0.6688881180450664,,0.429210849945582
2024-01-01 06:00:00,33.25,-104.75,-0.6740959511299128,0.7767256686625653,,0.3886504951822688
2024-01-01 06:00:00,33.25,-104.5,-0.6727682080582961,,,
2024-01-01 06:00:00,33.25,-104.0,-0.6705552967511972,0.759549048734202,1.8014488784386613,
2024-01-01 06:00:00,33.25,-103.25,-0.6696701331565184,,1.7969284968414136,
2024-01-01 06:00:00,33.25,-103.0,-0.6701127172742595,,,0.2888720224645185
2024-01-01 06:00:00,33.25,-101.75,-0.6692275536795805,,1.7387284029615808,
2024-01-01 06:00:00,33.25,-101.5,,0.7432581860986718,,0.0645732616617417
2024-01-01 06:00:00,33.25,-101.25,-0.6652443198239271,,,0.0159008359457659
2024-01-01 06:00:00,33.25,-101.0,-0.6625888383214967,0.7209465310560744,,
2024-01-01 06:00:00,33.25,-100.75,-0.659933342896657,,1.711888619146394,
2024-01-01 06:00:00,33.25,-100.5,,,1.7116061133780924,
2024-01-01 06:00:00,33.5,-109.5,-0.6085938822501006,,,
2024-01-01 06:00:00,33.5,-109.0,,,1.733360359407217,
2024-01-01 06:00:00,33.5,-107.0,,,1.884228276030636,
2024-01-01 06:00:00,33.5,-106.75,,,1.881120423274896,0.3614750522991236
2024-01-01 06:00:00,33.5,-106.5,-0.6612610859682737,0.7246654424329431,1.873492188921908,0.3586358326574171
2024-01-01 06:00:00,33.5,-105.0,,,1.797210568653082,
2024-01-01 06:00:00,33.5,-104.75,,0.7549443800645003,1.7895826236045167,
2024-01-01 06:00:00,33.5,-104.5,,0.7519344371656189,1.7847798808911777,
2024-01-01 06:00:00,33.5,-103.75,-0.667014647013285,,1.7799767042212054,
2024-01-01 06:00:00,33.5,-103.5,,0.7478619481590638,1.7782816696113963,
2024-01-01 06:00:00,33.5,-102.5,-0.6696701331565184,,,
2024-01-01 06:00:00,33.5,-102.25,,0.7588400802562095,1.7262972812430433,0.1830094975706162
2024-01-01 06:00:00,33.5,-102.0,,,,0.1452883666023898
2024-01-01 06:00:00,33.5,-101.5,,0.7367061206377677,1.6731828698014837,0.0666012783615623
2024-01-01 06:00:00,33.5,-101.25,,,1.6590568581253466,0.0268521306935154
2024-01-01 06:00:00,33.5,-100.75,-0.6555075295640657,,1.6409753317363542,
2024-01-01 06:00:00,33.5,-100.5,-0.6524094593030911,,,-0.0952345319523318
2024-01-01 06:00:00,33.5,-100.0,-0.6479836413296968,,,
2024-01-01 06:00:00,33.75,-109.25,,,1.59859657344689,
2024-01-01 06:00:00,33.75,-108.5,-0.6077087140146186,,,0.3383556552757605
2024-01-01 06:00:00,33.75,-108.25,,,1.7254497639381383,
2024-01-01 06:00:00,33.75,-106.5,-0.6501965479959924,,1.7895826236045167,
2024-01-01 06:00:00,33.75,-105.5,,,,0.2965784846778225
2024-01-01 06:00:00,33.75,-105.0,,,,0.3115858211319738
2024-01-01 06:00:00,33.75,-104.25,,0.7282066583856612,,0.3209146975358105
2024-01-01 06:00:00,33.75,-104.0,,0.7301549617861682,1.7158436999026163,
2024-01-01 06:00:00,33.75,-102.0,-0.6643591562292482,0.7423724288058386,,
2024-01-01 06:00:00,33.75,-101.25,-0.6559501090410035,0.7051878480836908,,0.0394258417084875
2024-01-01 06:00:00,33.75,-101.0,,0.6899595315558344,,0.0110335933741683
2024-01-01 06:00:00,33.75,-100.5,,,1.517794571580816,
2024-01-01 06:00:00,34.0,-110.0,,,1.4028076359237136,0.4332668854219133
2024-01-01 06:00:00,34.0,-109.5,,,1.462985125529447,0.3781048029438074
2024-01-01 06:00:00,34.0,-108.25,,,1.6203508194760148,0.2831935727976546
2024-01-01 06:00:00,34.0,-107.5,-0.6165603313981947,,,
2024-01-01 06:00:00,34.0,-107.0,-0.6280674627698234,,,
2024-01-01 06:00:00,34.0,-105.5,,0.671189999075265,,
2024-01-01 06:00:00,34.0,-104.5,,,1.6248712010732629,
2024-01-01 06:00:00,34.0,-103.5,-0.6577204362303614,0.7166972532346735,,
2024-01-01 06:00:00,34.0,-102.5,-0.6603759177327916,0.7285611426246523,,
2024-01-01 06:00:00,34.0,-102.25,-0.6594907634197191,,,
2024-01-01 06:00:00,34.0,-102.0,-0.6577204362303614,,,
2024-01-01 06:00:00,34.0,-100.5,,0.6386100870228139,,-0.0104633956887326
2024-01-01 06:00:00,34.25,-109.75,-0.5519434585986835,,,0.3947345535884912
2024-01-01 06:00:00,34.25,-107.5,,0.481900855108029,1.56808392533936,
2024-01-01 06:00:00,34.25,-107.0,-0.6121345366288161,0.5267000473987599,,
2024-01-01 06:00:00,34.25,-106.75,,,1.5759946654606494,
2024-01-01 06:00:00,34.25,-106.5,-0.621871312966268,0.5644159011747472,,
2024-01-01 06:00:00,34.25,-106.0,,0.5941644723617721,,
2024-01-01 06:00:00,34.25,-104.75,-0.6417875054485509,,,
2024-01-01 06:00:00,34.25,-104.25,-0.6457707346634011,0.6639298717456782,1.5107316380688538,
2024-01-01 06:00:00,34.25,-104.0,,0.6718980609439426,,
2024-01-01 06:00:00,34.25,-103.75,,0.6788027974252286,,
2024-01-01 06:00:00,34.25,-103.0,,,,0.1477219878881886
2024-01-01 06:00:00,34.25,-102.25,-0.6506391321137335,0.6873031662866448,1.3731423604688766,0.0970215453685577
2024-01-01 06:00:00,34.25,-101.75,-0.6466558936172768,0.6685336338060702,1.3231358017830577,
2024-01-01 06:00:00,34.25,-101.5,-0.6435578326379087,,1.3008162549129072,0.0714685209331599
2024-01-01 06:00:00,34.25,-100.75,,,,0.0422650655035744
2024-01-01 06:00:00,34.25,-100.5,-0.6333784536195031,,,0.022390492707896
2024-01-01 06:00:00,34.5,-109.25,-0.5382234344831688,,1.334436755776178,0.3310547914183641
2024-01-01 06:00:00,34.5,-107.5,,0.4167383111752128,,0.1684077698558234
2024-01-01 06:00:00,34.5,-106.5,,,1.4734384175654516,0.1286586221877765
2024-01-01 06:00:00,34.5,-106.25,-0.6094790412039762,0.516784461409288,1.4675055071266951,
2024-01-01 06:00:00,34.5,-104.25,,0.6171841892730522,,0.1473163853789006
2024-01-01 06:00:00,34.5,-102.5,,0.6444531840057307,,0.0775525751860019
2024-01-01 06:00:00,34.5,-101.75,,0.6237353481246491,,
2024-01-01 06:00:00,34.5,-101.5,-0.634263617214182,0.6148823082428536,,
2024-01-01 06:00:00,34.5,-101.25,-0.6320506827030673,,1.1575765726424765,0.0710629184238718
2024-01-01 06:00:00,34.5,-100.0,,,1.0654740507399163,-0.0137082240697977
2024-01-01 06:00:00,34.75,-110.0,-0.5094556246173098,,1.2163415334067016,
2024-01-01 06:00:00,34.75,-109.75,-0.5107833723297297,,1.2366832505943182,
2024-01-01 06:00:00,34.75,-109.25,,0.2171781903702092,1.2841472573654231,
2024-01-01 06:00:00,34.75,-109.0,,,,0.3050961643698437
2024-01-01 06:00:00,34.75,-108.0,-0.547075051866745,,,
2024-01-01 06:00:00,34.75,-107.25,-0.569204137092914,,,
2024-01-01 06:00:00,34.75,-107.0,-0.5758428524509978,0.3951356246106079,1.404785031649613,0.1282530176017983
2024-01-01 06:00:00,34.75,-106.5,,,1.3971567972966257,
2024-01-01 06:00:00,34.75,-105.5,,0.4969523828210396,,0.0889094745197296
2024-01-01 06:00:00,34.75,-105.25,-0.6081512888507532,0.5105868801873801,,
2024-01-01 06:00:00,34.75,-105.0,,0.5240445887388748,1.3564733629213928,
2024-01-01 06:00:00,34.75,-104.5,-0.6183306585875524,,,0.0913430958055284
2024-01-01 06:00:00,34.75,-104.25,,0.559989834538503,,
2024-01-01 06:00:00,34.75,-103.75,,,,0.0795805929241676
2024-01-01 06:00:00,34.75,-103.25,,0.5883213753788579,1.2457240137888144,
2024-01-01 06:00:00,34.75,-103.0,-0.6285100422467612,0.5902687721700602,,
2024-01-01 06:00:00,34.75,-102.0,,,,0.0552443790278346
2024-01-01 06:00:00,34.75,-100.0,-0.6165603313981947,,,
2024-01-01 06:00:00,35.0,-109.5,-0.4895394599798459,0.1452867921616457,1.232728169838096,
2024-01-01 06:00:00,35.0,-108.75,,,1.2971435352727758,0.29495607048729
2024-01-01 06:00:00,35.0,-108.25,-0.5169795082108756,,,
2024-01-01 06:00:00,35.0,-106.75,-0.5621228283354829,,1.3499755855982447,
2024-01-01 06:00:00,35.0,-105.25,-0.5900054560434502,,1.3112695469489115,
2024-01-01 06:00:00,35.0,-104.5,-0.6010699800933221,,,0.0451042913753514
2024-01-01 06:00:00,35.0,-101.5,,,1.028180830236514,
2024-01-01 06:00:00,35.0,-100.75,-0.6108067842755931,0.5187318582004903,0.9680033406307806,0.0491603268516827
2024-01-01 06:00:00,35.0,-100.25,,,0.9194091661342582,0.019551266836119
2024-01-01 06:00:00,35.25,-109.0,,0.1001331156319211,,0.3594470397526834
2024-01-01 06:00:00,35.25,-108.75,-0.4775897630536889,0.114830159105938,,0.3310547914183641
2024-01-01 06:00:00,35.25,-108.0,,0.1762746982711928,,
2024-01-01 06:00:00,35.25,-106.75,-0.5413214954625369,,1.3186154201858096,
2024-01-01 06:00:00,35.25,-106.25,-0.5519434585986835,0.3168698563652907,,0.0702517113286055
2024-01-01 06:00:00,35.25,-105.75,,0.3441388510979691,1.2934708156326435,0.0418594629942863
2024-01-01 06:00:00,35.25,-104.25,,0.4199259494982446,,
2024-01-01 06:00:00,35.25,-103.75,-0.589120283167165,,,0.0098167816929238
2024-01-01 06:00:00,35.25,-103.5,,0.4464868823622403,,0.0090055745976576
2024-01-01 06:00:00,35.25,-102.75,,,1.1022022597067151,
2024-01-01 06:00:00,35.25,-102.25,,,1.0592586345328583,0.0199568714220972
2024-01-01 06:00:00,35.25,-101.0,-0.598857087349436,,,0.0341529945509117
2024-01-01 06:00:00,35.5,-110.0,,,1.2027803886149573,0.5427798640497604
2024-01-01 06:00:00,35.5,-109.25,-0.440855485476523,0.0294819589551844,,
2024-01-01 06:00:00,35.5,-109.0,,0.03975202918365,1.2745416272865353,0.4097418796591917
2024-01-01 06:00:00,35.5,-108.25,,,1.316072723618884,0.3205090991799027
2024-01-01 06:00:00,35.5,-107.5,,,,0.2195138210109783
2024-01-01 06:00:00,35.5,-107.25,,0.1863679796848125,,0.1850375142704367
2024-01-01 06:00:00,35.5,-106.25,-0.5284866303008978,0.2481660964797563,,
2024-01-01 06:00:00,35.5,-105.5,,,1.2722814364879114,0.0219848881219178
2024-01-01 06:00:00,35.5,-105.0,-0.5479602108206206,0.3064220907126747,,0.0065719533118588
2024-01-01 06:00:00,35.5,-104.5,,,1.2338581929113026,-0.0011345130548255
2024-01-01 06:00:00,35.5,-102.75,,,,-0.0003233059595593
2024-01-01 06:00:00,35.5,-102.0,-0.5789409134303658,,,
2024-01-01 06:00:00,35.5,-101.75,-0.5802686611427857,0.4082388489231064,,
2024-01-01 06:00:00,35.5,-101.5,,,,0.0114391958834564
2024-01-01 06:00:00,35.5,-100.75,,,,-0.00235132473607
2024-01-01 06:00:00,35.75,-109.5,,,1.2638055401778068,
2024-01-01 06:00:00,35.75,-109.0,-0.4209393394022719,-0.0140778984130242,1.3002513880285156,
2024-01-01 06:00:00,35.75,-108.25,,0.0443557912440446,1.3338714549351522,0.3691815248958785
2024-01-01 06:00:00,35.75,-108.0,-0.4576735937754218,,,
2024-01-01 06:00:00,35.75,-107.5,,,1.3318940592092523,
2024-01-01 06:00:00,35.75,-106.25,,0.1789301569310779,,0.080797403567067
2024-01-01 06:00:00,35.75,-105.5,,0.2062000582730609,1.273129098445027,
2024-01-01 06:00:00,35.75,-105.25,,,1.2680438499633864,0.0150896288504996
2024-01-01 06:00:00,35.75,-105.0,-0.5209627559889385,,1.2604156156103985,
2024-01-01 06:00:00,35.75,-104.75,-0.525388550758317,,1.250527190458787,
2024-01-01 06:00:00,35.75,-104.5,-0.52937179853638,0.2520617966714682,1.238943441392942,
2024-01-01 06:00:00,35.75,-104.0,-0.5377808410838213,,1.2084312272420454,
2024-01-01 06:00:00,35.75,-103.75,,,1.189784544664239,
2024-01-01 06:00:00,35.75,-102.5,-0.5550415195780517,0.3271399265937563,,
2024-01-01 06:00:00,35.75,-101.0,-0.566548637027271,0.3630851723933844,0.947944129211466,-0.0295267676192153
2024-01-01 06:00:00,35.75,-100.75,,0.3646789915548977,0.9205393338596756,
2024-01-01 06:00:00,36.0,-110.0,,,1.2705861125736788,
2024-01-01 06:00:00,36.0,-109.75,,-0.079594926584834,1.286972749005073,0.621872540263045
2024-01-01 06:00:00,36.0,-106.75,-0.4700658608969104,,,0.1627293201889596
2024-01-01 06:00:00,36.0,-106.25,-0.4758194358643311,,1.3042069027413712,0.101077580844889
2024-01-01 06:00:00,36.0,-105.75,-0.4815729922685391,0.1243921674657209,1.2937533214009451,
2024-01-01 06:00:00,36.0,-105.25,,,1.285560075511354,0.0296913565652924
2024-01-01 06:00:00,36.0,-104.5,-0.5010465774290651,0.1759202140321965,,0.0045439366120382
2024-01-01 06:00:00,36.0,-104.25,-0.5059149748793973,,1.2474193377030467,
2024-01-01 06:00:00,36.0,-104.0,-0.5107833723297297,0.2007105389198358,1.2318807971854016,
2024-01-01 06:00:00,36.0,-103.0,,,1.1541866480750682,-0.0181698682854876
2024-01-01 06:00:00,36.0,-102.5,-0.5324698595157481,,,-0.0238483075689006
2024-01-01 06:00:00,36.0,-102.25,-0.5351253502997847,,,-0.0279043534286827
2024-01-01 06:00:00,36.0,-101.75,-0.5408789020631896,,1.0414594692599568,
2024-01-01 06:00:00,36.25,-110.0,-0.3691573039195808,,1.318332914417508,0.7119165174541493
2024-01-01 06:00:00,36.25,-109.25,-0.372255364898949,,,
2024-01-01 06:00:00,36.25,-108.5,-0.3979250859406208,-0.0610021829191052,,0.506275523995877
2024-01-01 06:00:00,36.25,-108.0,,-0.0231086337189675,,
2024-01-01 06:00:00,36.25,-107.25,-0.4368722655432791,0.0200967394102448,,0.2722422718198346
2024-01-01 06:00:00,36.25,-106.75,-0.443510985542166,,1.3454552040009966,0.1931495852230993
2024-01-01 06:00:00,36.25,-106.25,,0.0436477293753618,,
2024-01-01 06:00:00,36.25,-103.5,-0.4917523666461415,0.152015646437393,1.235553516825534,
2024-01-01 06:00:00,36.25,-103.25,,,,-0.0210090879271941
2024-01-01 06:00:00,36.25,-101.5,,,,-0.080632804237539
2024-01-01 06:00:00,36.25,-101.25,,,,-0.0911785068594513
2024-01-01 06:00:00,36.5,-109.25,,,,0.6737897943600858
2024-01-01 06:00:00,36.5,-108.5,-0.3802218140470431,-0.095000031927531,1.4372753647874668,
2024-01-01 06:00:00,36.5,-107.0,,-0.0275356069645189,1.3881160341021292,
2024-01-01 06:00:00,36.5,-106.75,,-0.0245256640656401,,0.2280314903195487
2024-01-01 06:00:00,36.5,-106.25,-0.417841259859691,,,
2024-01-01 06:00:00,36.5,-105.75,,,1.3666445831457288,
2024-01-01 06:00:00,36.5,-104.25,,0.0477202183819195,,0.0154952313597877
2024-01-01 06:00:00,36.5,-103.5,-0.463869738938174,0.0840199484205414,,
2024-01-01 06:00:00,36.5,-102.75,,0.1169552513212908,1.2245349239485046,-0.0481845204268885
2024-01-01 06:00:00,36.5,-101.25,,0.1493592811682008,1.0575633106186269,
2024-01-01 06:00:00,36.5,-101.0,,,1.0304410210351382,
2024-01-01 06:00:00,36.5,-100.5,,0.1417455762089275,,
2024-01-01 06:00:00,36.5,-100.0,,0.1351935107480233,,
2024-01-01 06:00:00,36.75,-110.0,-0.3306526991530572,-0.1815884736101115,,0.8165622431269481
2024-01-01 06:00:00,36.75,-109.25,,-0.1668914301360971,,
2024-01-01 06:00:00,36.75,-108.0,-0.376238612677012,-0.1019056750181242,1.4590296108165903,
2024-01-01 06:00:00,36.75,-107.0,,-0.0810110503221994,,0.2990121163470721
2024-01-01 06:00:00,36.75,-106.0,-0.3881883096031689,,,0.176519840808486
2024-01-01 06:00:00,36.75,-105.25,-0.3970399455499578,,1.415238323685618,0.1039168057821555
2024-01-01 06:00:00,36.75,-104.75,,-0.0401075582231804,,0.0605172261854104
2024-01-01 06:00:00,36.75,-104.25,-0.417841259859691,,,
2024-01-01 06:00:00,36.75,-102.75,,0.0509069500956415,1.284712558206449,
2024-01-01 06:00:00,36.75,-102.5,-0.4536903692013748,,,-0.0786047916910988
2024-01-01 06:00:00,36.75,-102.25,-0.4572310235800904,,1.230467979039472,
2024-01-01 06:00:00,36.75,-101.25,,,1.1129380575110213,
2024-01-01 06:00:00,36.75,-100.5,,,,-0.1410677380266011
2024-01-01 06:00:00,37.0,-109.75,-0.3151623478481846,-0.203191160174719,1.4446208040677304,0.8238630966008936
2024-01-01 06:00:00,37.0,-108.25,,-0.1459968054401698,1.4830440476443394,
2024-01-01 06:00:00,37.0,-108.0,-0.3545520930053712,-0.1389134669254288,1.4782415942354228,0.4957298317574156
2024-01-01 06:00:00,37.0,-107.75,,-0.1337784318111973,,0.4490854185878801
2024-01-01 06:00:00,37.0,-107.0,,-0.1311229731513122,,0.3314604001577226
2024-01-01 06:00:00,37.0,-105.5,-0.3634037289521601,-0.1236860570068821,1.464962521255347,
2024-01-01 06:00:00,37.0,-104.75,,,1.4627023304567228,0.0734965397096706
2024-01-01 06:00:00,37.0,-103.75,-0.3979250859406208,,,
2024-01-01 06:00:00,37.0,-103.5,,,1.4112832429293956,
2024-01-01 06:00:00,37.0,-103.25,-0.4089896424761148,,1.3929192107721016,
2024-01-01 06:00:00,37.0,-102.75,-0.4187264188135667,,,
2024-01-01 06:00:00,37.0,-101.75,-0.4275780547603556,0.0018584799835123,,
2024-01-01 06:00:00,37.0,-101.25,-0.4244799937809874,,1.1790487468599329,
2024-01-01 06:00:00,37.0,-101.0,-0.4218244797929349,,1.1567291999897833,
2024-01-01 06:00:00,37.25,-109.75,,-0.2200132958640887,1.4454684660248462,
2024-01-01 06:00:00,37.25,-109.5,,,1.461007440499125,0.8035829296026878
2024-01-01 06:00:00,37.25,-109.0,,-0.1971703677676543,1.481349157686741,0.7082661114840781
2024-01-01 06:00:00,37.25,-108.5,,-0.1826510197177878,1.487282357429919,
2024-01-01 06:00:00,37.25,-107.25,,-0.1755676812030469,1.4779587991626997,
2024-01-01 06:00:00,37.25,-107.0,,,1.4782415942354228,0.3590414413967756
2024-01-01 06:00:00,37.25,-106.0,-0.3293249653630469,-0.1812339893711178,1.494910302478485,
2024-01-01 06:00:00,37.25,-105.5,-0.3337507601324254,-0.1736202844118445,1.5050810887461883,0.1753030291272416
2024-01-01 06:00:00,37.25,-105.25,-0.3368488675198254,-0.1677762808196231,,
2024-01-01 06:00:00,37.25,-105.0,-0.3408320688898565,-0.1606938489141867,1.5093189645751346,
2024-01-01 06:00:00,37.25,-104.0,,,1.4906722819973273,0.0017047107402612
2024-01-01 06:00:00,37.25,-103.75,,,,-0.0210090879271941
2024-01-01 06:00:00,37.25,-103.25,-0.3757960192776646,-0.0976563971967233,,-0.0595414197606162
2024-01-01 06:00:00,37.25,-102.25,,-0.0695016451712117,,-0.1211931590008522
2024-01-01 06:00:00,37.25,-101.0,,-0.0889792395204664,,
2024-01-01 06:00:00,37.25,-100.0,-0.3806644074463904,,1.195717744407417,
2024-01-01 06:00:00,37.5,-110.0,-0.2859519724277973,,,0.8883540866331887
2024-01-01 06:00:00,37.5,-109.5,,,1.4355800408732344,
2024-01-01 06:00:00,37.5,-108.0,,,1.4725907556083349,
2024-01-01 06:00:00,37.5,-107.5,-0.3049829781113853,,,
2024-01-01 06:00:00,37.5,-106.25,,,,0.2868439995346273
